,0,1,2,3,>4
violent crime,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
real estate,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
news article,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
low spot,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
sea mark,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
prison,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
public service,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
use,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
entry point,0.01818181818181818,0.03636363636363636,0.14545454545454545,0.03636363636363636,0.7636363636363637
group of fictional characters,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
transport,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
mass shooting,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
motor vehicle,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
tank locomotive,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
vehicle,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
outdoor cinema,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
county of New York,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
sibling group,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
second-class city,0.9454545454545454,0.03636363636363636,0.01818181818181818,0.0,0.0
district of Ethiopia,0.9272727272727272,0.03636363636363636,0.03636363636363636,0.0,0.0
fictional ethnic group,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
painting,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
county of Ohio,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
Wikidata instance class,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
fair,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
trade fair,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
county of Florida,0.9454545454545454,0.03636363636363636,0.01818181818181818,0.0,0.0
recreation,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
spring,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
railway,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
data format,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
mathematical model,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
science museum,0.9454545454545454,0.03636363636363636,0.0,0.01818181818181818,0.0
historical event,0.9454545454545454,0.03636363636363636,0.0,0.01818181818181818,0.0
character type,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
music education organization,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
Wikidata metaclass,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
grant,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
county of Kansas,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
Human,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
art genre,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
formation,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
dyad,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
dyad,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
social relation,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
footbridge,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
railway bridge,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
truss bridge,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
steam locomotive,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
county of New South Wales,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
horse breed,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
Semitic letter,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
device,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
defined community of Minneapolis,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
open-air theatre,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
municipality of Ontario,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
academic discipline,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
county of Kentucky,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
lower-tier municipality,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
type of administrative division in the USA,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
census division of Ontario,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
administrative territorial entity of Canada,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
object composition,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
county of Oklahoma,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
notation,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
sign system,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
Unicode block,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
conceptual system,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
aircraft component,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
technological component,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
abstract data type,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
syllabary,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
brig-sloop,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
channel,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
political family,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
trademark,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
media company,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
intellectual property,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
depiction,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
motorcycle manufacturer,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
historical motorcycle manufacturer,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
footpath,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
covered bridge,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
bridge by structural type,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
duo,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
freight terminal,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
golf course,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
Ice Cover,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
defunct organization,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
writing system,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
tribunal,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
container terminal,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
mineral species,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
electoral district of Western Australia,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
suburb of Perth,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
department store chain,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
position,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
role,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
department store,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
city of Pennsylvania,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
administrative territorial entity of Ireland,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
townland,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
commercial building,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
resource,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
record label,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
model,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
music publisher,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
video game,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
administrative territorial entity of the Philippines,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
municipality of the Philippines,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
sports venue,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
stadium,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
sign,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
object aggregation,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
jazz standard,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
software feature,0.9454545454545454,0.01818181818181818,0.0,0.01818181818181818,0.01818181818181818
web server,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
aircraft model,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
Wikimedia template,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
ethnic group,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
sacred language,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
wilderness area,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
indigenous language,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
language,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
type of language,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
languoid,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
monotypic taxon,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
modern language,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
transport hub,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
symbol,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
bundle of rights,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
image,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
asset,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
intangible asset,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
wilderness area,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
exhibition building,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
idea,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
live album,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
transport company,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
attack,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
delict,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
municipality section,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
municipality of Brazil,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
administrative territorial entity of Brazil,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
Evolution theory,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
national association football cup,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
shooting attack,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
electronic game,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
mining region,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
oil field,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
violence,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
petroleum reservoir,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
mineral deposit,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
cove,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
murder,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
offense,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
homicide,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
metropolitan area,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
role-playing game,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
shootout,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
former municipality of the Netherlands,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
hillfort,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
feature,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
promontory fort,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
province of Sweden,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
province,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
syllabogram,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
religious administrative territorial entity,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
titular see,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
municipality section,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
grapheme,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
alphanumeric character,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
character,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
Hebrew letter,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
letter,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
administrative territorial entity of the Netherlands,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
populated place in the Netherlands,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
municipality of the Netherlands,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
dwelling place,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
Disparo a progre,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
violation of law,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
natural landscape,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
recurring event,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
military unit,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
organizational subdivision,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
law enforcement agency,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
state electoral district,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
Tasmanian House of Assembly electoral division,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
periodic process,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
division of the Australian House of Representatives,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
third-class city,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
animated series,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
lyceum,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
administrative territorial entity of Quebec,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
Ortsteil,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
UCI ProTeam,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
UCI WorldTeam,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
cycling team,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
professional cycling team,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
rugby union competition,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
UCI Women's Team,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
professional sports team,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
armed organization,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
sports season of a sports club,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
massacre,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
aspect of history,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
legal wrong,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
wrongdoing,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
mass murder,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
assault,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
public holidays in Japan,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
recurrent event edition,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
crime,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
sports season,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
season,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
spacetime volume,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
aspect,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
time interval,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
deadly force,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
chicken breed,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
township of Arkansas,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
former railway station,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
events in a specific year or time period,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
bus company,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
military organization,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
archaeological artifact,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
religious administrative entity,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
diocese,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
county of Nebraska,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
cinematic technique,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
imaging method,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
artistic technique,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
animation,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
photography,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
Environmental impact of the petroleum industry,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
environmental disaster,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
audiovisual production,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
animation technique,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
visual arts,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
cinematography,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
filmmaking,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
color,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
board game,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
tabletop game,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
formal language,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
artificial language,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
off-side rule language,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
computer language,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
administrative territorial entity of Nebraska,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
television film,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
cultural artifact,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
baryonic matter,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
public land,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
federal lands,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
United States National Forest,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
mammal,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
county of Australia,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
science award,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
medal,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
incentive,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
monetary value,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
value,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
principle,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
title,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
class of award,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
sculpture material,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
ordinary matter,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
material substance,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
physical substance,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
common matter,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
matter,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
formal system,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
programming language,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
picture clock,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
Bach cantata,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
church building,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
religious object,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
religious building,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
sacred architecture,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
ceremonial object,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
drive-in theater,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
tennis venue,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
city or town in Tolkien's legendarium,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
fictional squirrel,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
first-level administrative country subdivision,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
county of Sweden,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
administrative territorial entity of Ethiopia,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
artificial landform,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
flood defense,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
unorganized territory,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
archaeological find,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
earthwork,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
earthworks,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
mound,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
place of worship,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
independent school district,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
law firm,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
administrative territorial entity of Colombia,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
oil spill,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
cultural landscape,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
cultural environment,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
utensil,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
kitchenware,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
culinary equipment,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
municipio,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
municipality of Colombia,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
fiction film,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
religious school,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
film genre,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
language family,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
National Scenic Area,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
former building or structure,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
county-equivalent,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
independent city,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
independent city,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
Catholic school,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
entertainment software,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
fourth-level administrative country subdivision,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
recreative work,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
depression,0.9636363636363636,0.01818181818181818,0.01818181818181818,0.0,0.0
cultural institution,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
depository library,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
library,0.9636363636363636,0.01818181818181818,0.01818181818181818,0.0,0.0
evaluation,0.9454545454545454,0.01818181818181818,0.03636363636363636,0.0,0.0
value indicator,0.9636363636363636,0.01818181818181818,0.01818181818181818,0.0,0.0
scientific journal,0.9636363636363636,0.01818181818181818,0.01818181818181818,0.0,0.0
crater,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
biological region,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
Mars crater,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
musical ensemble,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
band,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
music organisation,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
district,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
female given name,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
natural history museum,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
history museum,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
memory institution,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
GLAM,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
International airport,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
relation,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
sources of law,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
law,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
accord,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
legal instrument,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
treaty,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
exhibition,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
public research university,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
visual artwork,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
the arts,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
creativity,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
specialty,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
biomolecular structure,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
gene,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
American football team,0.9636363636363636,0.01818181818181818,0.01818181818181818,0.0,0.0
character that may be fictional,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
social issue,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
cause of death,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
commune of France,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
feature,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
SI derived unit,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
human who may be fictional,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
person,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
nucleic acid sequence,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
lunar crater,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
ship,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
watercraft type,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
ship type,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
heavy cruiser,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
parish of New South Wales,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
causality,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
natural phenomenon,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
military building,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
military equipment,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
entertainment,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
scientific organisation,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
research institute,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
astronomical observatory,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
Esperanto organization,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
biotope,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
FFH-Habitat,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
habitat,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
reef,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
fourth-level administrative division in Indonesia,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
administrative territorial entity of Indonesia,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
protein,0.9636363636363636,0.01818181818181818,0.01818181818181818,0.0,0.0
group or class of chemical substances,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
music theory,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
sans-serif typeface,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
